Date,Open,High,Low,Close,Adj Close,Volume
2018-08-02,96.279999,101.589996,96.279999,100.419998,100.419998,2296300
2018-08-03,101.029999,101.510002,99.669998,101.430000,101.430000,1060300
2018-08-06,101.080002,103.919998,100.349998,103.849998,103.849998,1378700
2018-08-07,103.860001,104.989998,103.029999,104.559998,104.559998,2128900
2018-08-08,104.660004,104.930000,103.449997,103.970001,103.970001,619800
2018-08-09,103.709999,106.019997,103.680000,105.220001,105.220001,1705700
2018-08-10,104.690002,105.500000,102.820000,104.639999,104.639999,635800
2018-08-13,104.330002,104.620003,102.720001,102.970001,102.970001,533000
2018-08-14,103.150002,103.570000,102.430000,102.610001,102.610001,1665300
2018-08-15,101.199997,101.500000,98.290001,99.879997,99.879997,1359300
2018-08-16,101.070000,103.339996,100.389999,102.410004,102.410004,800700
2018-08-17,101.930000,102.300003,100.930000,101.709999,101.709999,645300
2018-08-20,101.610001,104.800003,101.610001,104.010002,104.010002,1080700
2018-08-21,103.879997,106.430000,103.879997,106.059998,106.059998,1054900
2018-08-22,105.720001,106.529999,104.870003,105.279999,105.279999,696800
2018-08-23,105.180000,106.309998,104.169998,104.650002,104.650002,1277200
2018-08-24,105.120003,106.360001,104.820000,105.750000,105.750000,846500
2018-08-27,106.000000,108.610001,105.949997,107.410004,107.410004,820600
2018-08-28,107.769997,108.019997,105.660004,105.959999,105.959999,615800
2018-08-29,106.220001,108.169998,103.500000,107.849998,107.849998,962100
2018-08-30,107.440002,107.849998,106.220001,106.589996,106.589996,485400
2018-08-31,106.269997,106.949997,105.830002,106.500000,106.500000,674600
2018-09-04,106.000000,106.919998,105.510002,106.690002,106.690002,723800
2018-09-05,106.599998,107.160004,104.099998,106.489998,106.489998,856400
2018-09-06,106.760002,107.820000,106.500000,106.559998,106.559998,849700
2018-09-07,105.839996,107.889999,105.080002,106.180000,106.180000,843800
2018-09-10,106.690002,112.089996,106.230003,112.000000,112.000000,1689400
2018-09-11,111.269997,113.529999,111.010002,112.269997,112.269997,1387000
2018-09-12,112.150002,113.050003,109.720001,110.830002,110.830002,1325800
2018-09-13,111.400002,112.580002,110.870003,111.690002,111.690002,827200
2018-09-14,112.139999,115.330002,112.000000,114.529999,114.529999,1313800
2018-09-17,114.529999,115.000000,110.699997,111.970001,111.970001,805200
2018-09-18,112.010002,113.750000,110.900002,113.510002,113.510002,1148800
2018-09-19,113.769997,114.820000,113.029999,113.690002,113.690002,779600
2018-09-20,115.050003,115.139999,113.419998,113.580002,113.580002,867100
2018-09-21,113.949997,114.519997,112.790001,112.849998,112.849998,2043100
2018-09-24,112.400002,112.839996,111.239998,112.370003,112.370003,878300
2018-09-25,112.400002,113.500000,111.449997,112.419998,112.419998,756800
2018-09-26,112.629997,116.269997,111.430000,113.650002,113.650002,1231400
2018-09-27,113.889999,115.250000,113.779999,114.540001,114.540001,722200
2018-09-28,114.190002,114.900002,113.750000,114.169998,114.169998,755500
2018-10-01,115.500000,115.620003,112.879997,113.269997,113.269997,722700
2018-10-02,113.129997,113.300003,109.809998,109.989998,109.989998,949400
2018-10-03,111.500000,114.150002,111.430000,113.099998,113.099998,1384000
2018-10-04,113.480003,114.580002,111.070000,112.040001,112.040001,980600
2018-10-05,111.570000,112.099998,108.650002,110.019997,110.019997,1266600
2018-10-08,109.279999,109.970001,106.540001,109.360001,109.360001,958400
2018-10-09,108.459999,109.959999,107.809998,108.040001,108.040001,863000
2018-10-10,107.820000,107.959999,102.050003,102.239998,102.239998,1794900
2018-10-11,101.330002,103.519997,99.099998,99.239998,99.239998,2023900
2018-10-12,101.209999,101.940002,98.080002,99.699997,99.699997,1475700
2018-10-15,99.660004,101.500000,99.330002,100.720001,100.720001,831200
2018-10-16,101.629997,103.800003,101.150002,103.589996,103.589996,1179400
2018-10-17,103.110001,103.410004,99.400002,100.599998,100.599998,1498400
2018-10-18,99.900002,99.989998,95.139999,95.839996,95.839996,2280100
2018-10-19,96.260002,96.879997,93.480003,94.699997,94.699997,1823500
2018-10-22,94.699997,95.330002,93.050003,93.589996,93.589996,2359300
2018-10-23,91.500000,92.910004,88.690002,91.629997,91.629997,2424400
2018-10-24,91.699997,91.809998,85.930000,86.010002,86.010002,2366000
2018-10-25,87.000000,91.470001,86.169998,90.220001,90.220001,1496600
2018-10-26,88.000000,88.430000,85.029999,86.669998,86.669998,2010300
2018-10-29,88.379997,88.830002,81.290001,82.900002,82.900002,2248300
2018-10-30,83.959999,87.180000,83.330002,86.940002,86.940002,2029100
2018-10-31,88.790001,91.169998,88.660004,89.379997,89.379997,3001000
2018-11-01,87.550003,88.099998,79.820000,86.989998,86.989998,5378500
2018-11-02,88.849998,90.750000,86.940002,88.019997,88.019997,1794300
2018-11-05,87.779999,88.029999,83.559998,84.419998,84.419998,1824200
2018-11-06,83.970001,86.150002,83.830002,85.120003,85.120003,1653600
2018-11-07,86.199997,88.059998,85.430000,87.970001,87.970001,999100
2018-11-08,87.230003,87.779999,82.559998,83.120003,83.120003,1642500
2018-11-09,82.550003,84.010002,80.489998,81.029999,81.029999,2222700
2018-11-12,80.910004,81.440002,78.029999,78.220001,78.220001,2172300
2018-11-13,78.599998,80.070000,77.410004,79.019997,79.019997,2222700
2018-11-14,79.919998,80.489998,77.639999,78.870003,78.870003,1654700
2018-11-15,78.250000,79.900002,77.010002,78.820000,78.820000,1516600
2018-11-16,78.610001,79.279999,75.709999,76.720001,76.720001,2851700
2018-11-19,76.430000,76.959999,72.559998,73.699997,73.699997,2563400
2018-11-20,71.349998,73.220001,69.110001,71.230003,71.230003,2769800
2018-11-21,72.309998,73.430000,71.820000,72.339996,72.339996,1401900
2018-11-23,71.830002,73.440002,71.120003,72.260002,72.260002,663100
2018-11-26,73.400002,74.790001,73.070000,74.160004,74.160004,1502700
2018-11-27,73.699997,74.750000,71.870003,73.019997,73.019997,1598300
2018-11-28,73.519997,76.300003,72.050003,76.129997,76.129997,2189000
2018-11-29,75.970001,77.250000,74.820000,76.339996,76.339996,2982400
2018-11-30,76.089996,76.639999,74.750000,75.860001,75.860001,2091900
2018-12-03,78.639999,79.269997,76.489998,77.180000,77.180000,2895700
2018-12-04,76.129997,76.599998,70.120003,71.910004,71.910004,2893700
2018-12-06,70.160004,71.809998,68.550003,71.220001,71.220001,2239600
2018-12-07,70.970001,72.070000,66.089996,66.459999,66.459999,2132300
2018-12-10,65.709999,66.379997,63.680000,65.870003,65.870003,2355600
2018-12-11,67.430000,70.139999,65.870003,66.690002,66.690002,3288500
2018-12-12,65.500000,66.250000,58.330002,60.270000,60.270000,9691600
2018-12-13,58.009998,59.939999,41.049999,44.500000,44.500000,39689700
2018-12-14,47.869999,52.410000,45.590000,51.549999,51.549999,23232400
2018-12-17,50.779999,55.889999,50.160000,53.830002,53.830002,12086100
2018-12-18,53.779999,56.820000,52.150002,52.250000,52.250000,11033400
2018-12-19,51.500000,55.939999,51.299999,52.020000,52.020000,7633100
2018-12-20,51.410000,55.000000,51.389999,52.820000,52.820000,6237500
2018-12-21,52.840000,54.080002,50.299999,52.060001,52.060001,7090300
2018-12-24,51.320000,52.619999,50.049999,51.099998,51.099998,1998400
2018-12-26,51.189999,55.770000,51.189999,55.570000,55.570000,6251700
2018-12-27,54.099998,56.139999,53.759998,55.990002,55.990002,4729600
2018-12-28,56.099998,57.750000,55.130001,56.029999,56.029999,4556300
2018-12-31,56.150002,57.119999,55.599998,57.040001,57.040001,2394300
2019-01-02,55.660000,58.240002,55.029999,57.650002,57.650002,2818900
2019-01-03,56.570000,57.259998,54.630001,55.330002,55.330002,2504500
2019-01-04,56.340000,57.959999,56.290001,56.919998,56.919998,2751400
2019-01-07,57.060001,59.810001,56.410000,59.180000,59.180000,3037800
2019-01-08,59.580002,60.410000,58.189999,60.240002,60.240002,2397300
2019-01-09,60.529999,62.419998,59.669998,62.040001,62.040001,1885700
2019-01-10,61.459999,63.169998,60.599998,62.790001,62.790001,1873400
2019-01-11,62.400002,63.830002,61.950001,62.980000,62.980000,2067600
2019-01-14,59.419998,61.110001,59.119999,60.099998,60.099998,4566200
2019-01-15,60.090000,61.299999,59.160000,60.310001,60.310001,2697300
2019-01-16,60.599998,61.660000,59.799999,60.650002,60.650002,1878800
2019-01-17,60.779999,62.610001,60.509998,61.790001,61.790001,1988300
2019-01-18,62.799999,64.650002,62.450001,63.889999,63.889999,1875200
2019-01-22,63.580002,63.750000,61.930000,62.990002,62.990002,2114300
2019-01-23,63.310001,63.310001,59.919998,61.130001,61.130001,1791600
2019-01-24,60.880001,62.160000,60.560001,60.880001,60.880001,2310400
2019-01-25,61.400002,62.810001,60.750000,62.130001,62.130001,2385500
2019-01-28,61.410000,62.549999,60.709999,61.570000,61.570000,1501900
2019-01-29,61.240002,61.919998,58.830002,60.669998,60.669998,2405500
2019-01-30,61.330002,62.340000,60.240002,62.020000,62.020000,2141200
2019-01-31,62.459999,62.459999,60.320000,60.779999,60.779999,1232500
2019-02-01,60.570000,61.299999,60.189999,60.500000,60.500000,1791700
2019-02-04,60.439999,60.630001,59.880001,60.400002,60.400002,1486100
2019-02-05,60.290001,61.500000,60.060001,60.369999,60.369999,1182300
2019-02-06,60.090000,60.490002,59.139999,59.310001,59.310001,1668300
2019-02-07,59.090000,60.259998,58.419998,58.980000,58.980000,1450400
2019-02-08,58.209999,59.209999,56.310001,57.549999,57.549999,2577100
2019-02-11,57.599998,58.259998,57.169998,57.730000,57.730000,1884300
2019-02-12,58.119999,59.509998,57.759998,58.619999,58.619999,2573200
2019-02-13,58.820000,60.330002,58.820000,59.669998,59.669998,1370500
2019-02-14,59.180000,60.290001,58.520000,59.549999,59.549999,3311300
2019-02-15,49.860001,52.290001,47.110001,51.970001,51.970001,19269800
2019-02-19,51.270000,55.150002,51.189999,54.639999,54.639999,6046300
2019-02-20,54.900002,55.740002,53.990002,55.090000,55.090000,3523000
2019-02-21,55.049999,55.880001,53.689999,54.060001,54.060001,4248100
2019-02-22,53.869999,53.930000,50.799999,52.169998,52.169998,4206800
2019-02-25,52.470001,52.919998,51.040001,51.169998,51.169998,2946900
2019-02-26,50.880001,51.090000,50.029999,50.160000,50.160000,2305400
2019-02-27,50.060001,50.110001,48.500000,48.880001,48.880001,4737000
2019-02-28,48.840000,50.389999,48.820000,50.349998,50.349998,3450400
2019-03-01,50.619999,51.400002,49.360001,49.709999,49.709999,3334300
2019-03-04,49.950001,50.200001,48.200001,48.540001,48.540001,2244000
2019-03-05,48.549999,48.610001,47.480000,47.560001,47.560001,3592300
2019-03-06,47.490002,47.980000,46.459999,47.439999,47.439999,4139800
2019-03-07,47.270000,48.790001,46.919998,47.590000,47.590000,4062800
2019-03-08,46.990002,47.209999,45.730000,46.200001,46.200001,2756100
2019-03-11,47.759998,50.200001,47.509998,49.849998,49.849998,7404500
2019-03-12,49.680000,49.700001,47.349998,49.020000,49.020000,6253200
2019-03-13,49.430000,50.740002,49.330002,49.860001,49.860001,4317100
2019-03-14,50.070000,50.939999,49.709999,50.220001,50.220001,4306700
2019-03-15,50.380001,50.490002,49.380001,49.650002,49.650002,19354700
2019-03-18,49.689999,51.560001,49.669998,51.520000,51.520000,3980900
2019-03-19,51.660000,52.400002,50.590000,50.830002,50.830002,4582800
2019-03-20,50.299999,50.599998,49.000000,50.200001,50.200001,4821800
2019-03-21,50.060001,51.529999,50.009998,51.480000,51.480000,1998000
2019-03-22,51.330002,51.400002,49.400002,49.459999,49.459999,2634200
2019-03-25,48.820000,50.669998,48.599998,49.720001,49.720001,2582600
2019-03-26,50.160000,51.689999,50.139999,51.340000,51.340000,2451100
2019-03-27,51.400002,51.910000,50.509998,51.119999,51.119999,1775900
2019-03-28,51.040001,53.570000,51.040001,53.279999,53.279999,3155500
2019-03-29,53.799999,54.509998,53.099998,53.740002,53.740002,2309100
2019-04-01,54.480000,55.930000,54.200001,55.419998,55.419998,2393700
2019-04-02,55.689999,55.990002,54.730000,55.310001,55.310001,1661600
2019-04-03,55.630001,56.619999,55.549999,55.980000,55.980000,1813200
2019-04-04,56.070000,58.720001,55.790001,58.570000,58.570000,2688400
2019-04-05,59.200001,59.799999,58.020000,59.529999,59.529999,2302700
2019-04-08,59.400002,59.959999,58.459999,59.840000,59.840000,1506600
2019-04-09,59.430000,59.910000,59.060001,59.759998,59.759998,1702900
2019-04-10,59.980000,61.230000,59.520000,61.200001,61.200001,1763800
2019-04-11,61.340000,61.919998,61.060001,61.849998,61.849998,1624800
2019-04-12,62.770000,63.680000,62.490002,63.189999,63.189999,2193200
2019-04-15,63.160000,63.849998,62.750000,63.070000,63.070000,1804300
2019-04-16,62.480000,62.930000,61.090000,62.509998,62.509998,1579100
2019-04-17,63.060001,65.070000,63.000000,64.879997,64.879997,1559700
2019-04-18,64.550003,66.209999,64.349998,66.029999,66.029999,1540000
2019-04-22,65.760002,67.199997,65.000000,66.589996,66.589996,1449900
2019-04-23,67.000000,67.180000,65.970001,67.050003,67.050003,1326900
2019-04-24,67.199997,69.290001,66.690002,68.970001,68.970001,1114600
2019-04-25,68.279999,68.449997,65.190002,66.519997,66.519997,1470600
2019-04-26,65.879997,67.959999,65.190002,67.830002,67.830002,1252400
2019-04-29,67.949997,68.139999,65.300003,66.820000,66.820000,2305500
2019-04-30,67.110001,68.220001,65.839996,68.080002,68.080002,2213400
2019-05-01,67.940002,69.059998,67.050003,67.129997,67.129997,2258200
2019-05-02,66.919998,66.919998,60.820000,64.099998,64.099998,4033000
2019-05-03,65.000000,65.639999,64.239998,64.449997,64.449997,5811600
2019-05-06,62.570000,65.800003,62.299999,65.480003,65.480003,1815500
2019-05-07,64.500000,64.769997,61.660000,62.509998,62.509998,1862800
2019-05-08,62.669998,64.070000,61.820000,62.680000,62.680000,1467000
2019-05-09,61.720001,62.189999,60.689999,61.439999,61.439999,1456800
2019-05-10,61.400002,62.099998,60.029999,61.450001,61.450001,1168400
2019-05-13,60.000000,60.189999,56.209999,56.490002,56.490002,2133400
2019-05-14,56.880001,58.450001,56.619999,57.799999,57.799999,1367500
2019-05-15,57.150002,58.580002,56.279999,58.360001,58.360001,1333600
2019-05-16,58.380001,60.619999,58.380001,60.119999,60.119999,1338400
2019-05-17,59.459999,60.259998,58.240002,58.290001,58.290001,986700
2019-05-20,57.480000,57.770000,56.360001,56.980000,56.980000,1129100
2019-05-21,57.970001,57.970001,56.900002,57.880001,57.880001,928500
2019-05-22,57.540001,57.540001,54.730000,56.099998,56.099998,1566000
2019-05-23,55.570000,55.990002,53.700001,54.549999,54.549999,2099800
2019-05-24,54.639999,54.639999,52.459999,52.790001,52.790001,2072400
2019-05-28,52.959999,53.209999,50.939999,52.840000,52.840000,2216300
2019-05-29,52.590000,53.470001,51.540001,52.970001,52.970001,1204400
2019-05-30,53.110001,53.389999,51.200001,52.000000,52.000000,1598300
2019-05-31,51.020000,52.250000,50.509998,52.090000,52.090000,1232900
2019-06-03,51.790001,53.279999,51.320000,51.840000,51.840000,1661200
2019-06-04,52.610001,55.299999,52.610001,55.279999,55.279999,1329300
2019-06-05,55.790001,56.349998,52.889999,53.930000,53.930000,959100
2019-06-06,53.709999,54.000000,52.590000,53.320000,53.320000,1233000
2019-06-07,53.650002,54.529999,53.389999,53.779999,53.779999,732800
2019-06-10,54.160000,56.970001,54.020000,55.549999,55.549999,1063400
2019-06-11,56.250000,56.660000,55.340000,55.500000,55.500000,782400
2019-06-12,55.369999,56.150002,54.799999,56.029999,56.029999,744900
2019-06-13,56.520000,57.619999,56.400002,57.490002,57.490002,632400
2019-06-14,57.340000,57.340000,55.759998,56.740002,56.740002,616700
2019-06-17,56.970001,57.040001,55.189999,55.400002,55.400002,735900
2019-06-18,55.730000,57.730000,55.400002,57.189999,57.189999,811300
2019-06-19,57.169998,57.700001,56.150002,56.290001,56.290001,1185700
2019-06-20,57.299999,58.860001,56.959999,57.660000,57.660000,1364900
2019-06-21,57.209999,57.230000,55.020000,55.040001,55.040001,2223000
2019-06-24,55.040001,55.209999,52.709999,52.770000,52.770000,1509800
2019-06-25,52.910000,52.939999,52.049999,52.110001,52.110001,1200800
2019-06-26,52.369999,53.880001,51.689999,53.529999,53.529999,1328900
2019-06-27,53.790001,55.750000,53.680000,55.060001,55.060001,936800
2019-06-28,55.290001,57.910000,55.259998,57.810001,57.810001,3519300
2019-07-01,58.980000,59.740002,56.660000,57.090000,57.090000,894100
2019-07-02,56.950001,57.790001,56.080002,56.200001,56.200001,1046300
2019-07-03,56.700001,57.759998,56.439999,57.750000,57.750000,499800
2019-07-05,57.349998,58.639999,56.590000,56.709999,56.709999,761000
2019-07-08,56.130001,56.480000,54.860001,55.240002,55.240002,684000
2019-07-09,54.660000,55.570000,54.299999,55.000000,55.000000,681800
2019-07-10,55.540001,56.080002,53.740002,54.630001,54.630001,1048800
2019-07-11,54.220001,55.160000,53.540001,55.020000,55.020000,1028500
2019-07-12,55.369999,59.009998,55.110001,58.410000,58.410000,1436200
2019-07-15,58.689999,59.590000,57.919998,58.910000,58.910000,1093000
2019-07-16,59.779999,63.709999,59.770000,62.209999,62.209999,2075800
2019-07-17,61.700001,61.810001,59.389999,59.740002,59.740002,1275300
2019-07-18,59.880001,61.020000,59.639999,60.299999,60.299999,883200
2019-07-19,60.830002,62.400002,60.560001,62.009998,62.009998,878600
2019-07-22,62.279999,63.900002,62.040001,62.529999,62.529999,671000
2019-07-23,63.160000,65.879997,62.820000,65.860001,65.860001,1558600
2019-07-24,65.949997,68.900002,65.279999,67.160004,67.160004,1545300
2019-07-25,67.040001,67.199997,64.330002,65.230003,65.230003,891000
2019-07-26,65.260002,67.500000,65.050003,67.129997,67.129997,1008300
2019-07-29,66.970001,67.239998,65.650002,66.709999,66.709999,990200
2019-07-30,66.230003,67.730003,65.730003,67.010002,67.010002,1004400
2019-07-31,66.879997,68.550003,66.000000,67.480003,67.480003,1488100
2019-08-01,67.459999,67.500000,64.639999,64.849998,64.849998,1696500
2019-08-02,68.849998,74.449997,66.959999,71.970001,71.970001,4432100
2019-08-05,69.940002,70.000000,65.129997,67.300003,67.300003,1976800
2019-08-06,68.370003,69.830002,67.440002,68.139999,68.139999,1152600
2019-08-07,66.949997,68.489998,65.809998,68.360001,68.360001,815800
2019-08-08,69.230003,70.800003,68.760002,70.480003,70.480003,1038500
2019-08-09,69.989998,70.639999,67.529999,67.660004,67.660004,1052800
2019-08-12,67.139999,67.139999,65.150002,65.589996,65.589996,918900
2019-08-13,65.230003,68.680000,64.720001,67.559998,67.559998,1010100
2019-08-14,66.519997,66.519997,64.250000,65.440002,65.440002,978800
2019-08-15,65.919998,66.120003,64.389999,65.040001,65.040001,867300
2019-08-16,65.709999,67.669998,65.660004,66.830002,66.830002,994800
2019-08-19,68.040001,68.910004,64.389999,68.080002,68.080002,642200
2019-08-20,68.269997,68.760002,66.660004,67.080002,67.080002,568800
2019-08-21,67.589996,69.370003,67.339996,68.919998,68.919998,826000
2019-08-22,69.500000,70.580002,68.739998,69.360001,69.360001,962000
2019-08-23,68.360001,68.900002,66.209999,66.730003,66.730003,1030700
2019-08-26,67.800003,67.809998,66.339996,67.529999,67.529999,499800
2019-08-27,68.459999,68.459999,65.440002,66.260002,66.260002,1140700
2019-08-28,66.050003,67.910004,64.730003,67.620003,67.620003,701200
2019-08-29,68.680000,70.400002,68.680000,69.839996,69.839996,951900
2019-08-30,70.529999,72.330002,70.339996,70.860001,70.860001,1154900
2019-09-03,70.029999,70.849998,67.129997,67.309998,67.309998,1002200
2019-09-04,68.760002,70.320000,67.870003,68.459999,68.459999,1040200
2019-09-05,70.000000,72.680000,69.910004,71.830002,71.830002,1114300
2019-09-06,72.199997,72.860001,71.400002,72.190002,72.190002,1493200
2019-09-09,72.440002,74.910004,72.300003,74.750000,74.750000,1315300
2019-09-10,74.750000,75.529999,74.070000,75.419998,75.419998,1214900
2019-09-11,75.900002,76.400002,74.839996,75.220001,75.220001,955800
2019-09-12,75.349998,76.330002,73.190002,74.919998,74.919998,776600
2019-09-13,75.970001,76.550003,74.300003,74.739998,74.739998,830200
2019-09-16,73.860001,75.230003,73.339996,74.559998,74.559998,804400
2019-09-17,74.110001,74.220001,72.540001,73.910004,73.910004,935400
2019-09-18,72.279999,73.650002,70.529999,73.610001,73.610001,775600
2019-09-19,73.779999,74.019997,72.580002,73.059998,73.059998,586700
2019-09-20,73.550003,74.690002,71.489998,71.870003,71.870003,1200700
2019-09-23,71.790001,72.709999,70.889999,71.250000,71.250000,773700
2019-09-24,71.379997,72.300003,70.370003,70.760002,70.760002,791100
2019-09-25,70.709999,72.820000,70.599998,72.029999,72.029999,801900
2019-09-26,71.830002,71.910004,70.239998,70.760002,70.760002,713200
2019-09-27,70.699997,71.150002,69.760002,70.540001,70.540001,693700
2019-09-30,70.650002,71.730003,69.830002,71.570000,71.570000,603300
2019-10-01,72.230003,73.379997,69.529999,70.050003,70.050003,1104800
2019-10-02,69.190002,69.330002,68.089996,69.040001,69.040001,731900
2019-10-03,68.550003,68.690002,66.500000,68.639999,68.639999,882000
2019-10-04,69.120003,70.180000,67.989998,70.080002,70.080002,680100
2019-10-07,69.519997,70.379997,68.620003,69.690002,69.690002,554900
2019-10-08,69.410004,69.410004,68.180000,68.589996,68.589996,547000
2019-10-09,69.330002,69.669998,68.790001,69.400002,69.400002,332800
2019-10-10,69.339996,71.419998,69.339996,71.040001,71.040001,578100
2019-10-11,72.459999,74.419998,71.610001,74.040001,74.040001,1032000
2019-10-14,73.980003,75.269997,73.120003,74.680000,74.680000,537800
2019-10-15,74.889999,76.949997,74.349998,75.849998,75.849998,905000
2019-10-16,76.000000,77.709999,76.000000,76.949997,76.949997,783900
2019-10-17,77.339996,78.139999,76.760002,76.970001,76.970001,805800
2019-10-18,76.959999,76.980003,75.169998,76.739998,76.739998,821600
2019-10-21,77.440002,78.739998,77.220001,77.370003,77.370003,627700
2019-10-22,77.559998,78.430000,76.839996,77.419998,77.419998,1195800
2019-10-23,77.349998,78.690002,77.010002,78.199997,78.199997,756600
2019-10-24,78.309998,78.730003,76.680000,78.180000,78.180000,536300
2019-10-25,77.639999,80.250000,77.639999,79.720001,79.720001,971000
2019-10-28,80.139999,81.190002,79.860001,80.400002,80.400002,1591700
2019-10-29,80.940002,81.720001,78.199997,81.370003,81.370003,1705800
2019-10-30,80.790001,80.800003,78.309998,79.169998,79.169998,1021900
2019-10-31,78.860001,78.860001,75.510002,76.400002,76.400002,738900
2019-11-01,77.370003,79.389999,77.019997,79.370003,79.370003,659900
2019-11-04,80.370003,82.570000,80.169998,82.160004,82.160004,913300
2019-11-05,82.500000,83.879997,82.379997,83.669998,83.669998,867300
2019-11-06,83.410004,84.550003,83.010002,83.459999,83.459999,643000
2019-11-07,84.269997,86.470001,84.180000,84.690002,84.690002,832000
2019-11-08,84.669998,86.430000,84.410004,84.639999,84.639999,574200
2019-11-11,83.830002,84.930000,83.650002,84.190002,84.190002,549300
2019-11-12,85.040001,86.419998,84.709999,85.669998,85.669998,1086800
2019-11-13,84.750000,85.220001,83.449997,83.690002,83.690002,708700
2019-11-14,83.510002,84.510002,83.510002,84.339996,84.339996,1173900
2019-11-15,85.099998,85.589996,83.480003,83.639999,83.639999,1304400
2019-11-18,83.080002,84.690002,82.339996,84.510002,84.510002,1315300
2019-11-19,84.879997,85.199997,82.910004,83.519997,83.519997,694100
2019-11-20,83.120003,83.760002,81.800003,82.250000,82.250000,924100
2019-11-21,82.029999,83.180000,81.550003,82.019997,82.019997,478300
2019-11-22,82.410004,83.379997,82.070000,83.300003,83.300003,359500
2019-11-25,83.910004,85.099998,83.300003,84.339996,84.339996,546200
2019-11-26,84.070000,84.830002,83.110001,84.080002,84.080002,600200
2019-11-27,84.669998,85.000000,83.839996,84.269997,84.269997,388300
2019-11-29,84.110001,84.470001,82.510002,82.690002,82.690002,232500
2019-12-02,82.949997,83.529999,81.230003,81.269997,81.269997,515000
2019-12-03,79.699997,80.250000,78.370003,79.980003,79.980003,640800
2019-12-04,80.629997,81.769997,80.309998,80.389999,80.389999,469600
2019-12-05,81.180000,81.750000,80.800003,81.269997,81.269997,601000
2019-12-06,81.889999,82.849998,81.699997,82.190002,82.190002,510400
2019-12-09,81.779999,82.830002,81.690002,82.550003,82.550003,397500
2019-12-10,82.209999,82.430000,80.169998,81.000000,81.000000,493500
2019-12-11,81.089996,82.139999,81.089996,81.760002,81.760002,351500
2019-12-12,81.760002,84.070000,81.300003,83.480003,83.480003,475800
2019-12-13,83.339996,84.660004,83.040001,83.309998,83.309998,438200
2019-12-16,83.529999,84.070000,82.510002,82.529999,82.529999,567300
2019-12-17,82.529999,83.250000,81.660004,81.889999,81.889999,575000
2019-12-18,81.199997,81.349998,79.040001,79.660004,79.660004,1088400
2019-12-19,79.459999,79.680000,77.930000,78.209999,78.209999,967100
2019-12-20,78.610001,80.099998,76.620003,78.620003,78.620003,1706700
2019-12-23,79.129997,79.570000,77.870003,78.129997,78.129997,564300
2019-12-24,78.199997,79.349998,78.199997,78.860001,78.860001,239000
2019-12-26,79.400002,79.879997,78.699997,79.779999,79.779999,386300
2019-12-27,80.000000,81.099998,79.080002,80.300003,80.300003,570900
2019-12-30,80.570000,80.570000,79.070000,79.209999,79.209999,342600
2019-12-31,78.870003,80.029999,78.870003,79.699997,79.699997,474600
2020-01-02,80.379997,81.239998,79.449997,80.459999,80.459999,531200
2020-01-03,79.300003,79.580002,77.919998,78.239998,78.239998,857100
2020-01-06,76.980003,77.199997,75.400002,76.930000,76.930000,937000
2020-01-07,76.860001,78.760002,76.709999,77.510002,77.510002,610600
2020-01-08,77.430000,78.760002,77.430000,78.169998,78.169998,711600
2020-01-09,78.900002,79.400002,78.500000,78.720001,78.720001,510000
2020-01-10,78.769997,78.849998,77.500000,78.059998,78.059998,575500
2020-01-13,78.260002,79.739998,78.120003,79.480003,79.480003,704500
2020-01-14,80.160004,81.970001,79.559998,81.580002,81.580002,1410400
2020-01-15,81.540001,83.480003,81.070000,82.820000,82.820000,1204000
2020-01-16,96.199997,96.199997,91.199997,95.349998,95.349998,7477200
2020-01-17,94.370003,95.830002,92.820000,94.639999,94.639999,1649900
2020-01-21,94.339996,94.500000,92.500000,92.540001,92.540001,1104300
2020-01-22,92.889999,94.379997,92.599998,93.570000,93.570000,1565900
2020-01-23,93.169998,93.570000,92.180000,93.220001,93.220001,684200
2020-01-24,93.300003,93.300003,90.820000,91.839996,91.839996,537400
2020-01-27,88.599998,90.180000,87.800003,89.510002,89.510002,1439900
2020-01-28,90.279999,90.669998,89.510002,89.599998,89.599998,516100
2020-01-29,90.160004,91.029999,89.669998,89.709999,89.709999,543700
2020-01-30,88.330002,90.190002,88.000000,89.919998,89.919998,448100
2020-01-31,89.269997,89.930000,88.400002,88.919998,88.919998,1053200
2020-02-03,89.550003,90.510002,87.900002,90.190002,90.190002,831000
2020-02-04,91.769997,93.559998,91.370003,92.839996,92.839996,565100
2020-02-05,93.949997,94.440002,92.180000,92.250000,92.250000,499400
2020-02-06,92.930000,93.980003,92.169998,93.220001,93.220001,744300
2020-02-07,92.500000,94.110001,91.550003,93.209999,93.209999,954900
2020-02-10,93.040001,94.430000,92.379997,94.169998,94.169998,905900
2020-02-11,96.250000,96.260002,89.470001,92.279999,92.279999,2535400
2020-02-12,93.099998,95.550003,92.470001,94.660004,94.660004,1133600
2020-02-13,94.120003,94.989998,93.739998,94.510002,94.510002,763500
2020-02-14,94.120003,95.720001,94.120003,95.199997,95.199997,1142400
2020-02-18,96.000000,98.430000,96.000000,98.059998,98.059998,1501900
2020-02-19,98.330002,99.430000,97.459999,97.470001,97.470001,1138000
2020-02-20,97.260002,100.180000,97.029999,99.110001,99.110001,1162300
2020-02-21,98.379997,99.260002,97.300003,98.510002,98.510002,581900
2020-02-24,94.410004,94.410004,90.760002,91.820000,91.820000,1423600
